sadness,"The day I woke up to find that a kitten I had wanted to keep had á
been eaten by the neighbour's dogs.  It had been locked out by my á
wife who claimed that it had dirtied the sheets."
disgust,"The day I was forced to use a public convenience place in town.  á
It was so filthy that it really made me sick."
shame,"My mother caught me stealing some food when I was a young á
boy."
guilt,"When I gave in to what my wife wanted and locked the cat out, it á
was killed by the dogs."
joy,"I felt joy when I came to know Christ.  That is when I became a á
Christian."
fear,When I broke the window pane of my next door neighbour's house.
anger,"When my brother did not send me the transport money to resume      á
my studies in time at UNZA."
sadness,When I heard that my nephew had passed away.
disgust,When my father thought that I was an unrelaible son.
shame,"When I stole a book in class and the teacher caught me, the rest á
of the class laughed at my attempt."
guilt,When I insulted an elderly person for no reason.
joy,"When my uncle gave me my first year's results.  I opened the á
envelope and my eyes ran into two ""B+"" - in EC110 and M160, this á
meant that I had qualified for a major in economics."
fear,"I turned the knob of my granny's two band radio and did not hear á
any broadcast,  "" What ! Have I broken the knob ? How much does á
it cost ? What if the spare part is not available ? ""  --I did á
not know how to tune a radio."
anger,"I peeped into Maurine's bedroom and saw two people - Maurine anbd á
my step-dad.  I thought, "" Why did she break her promises ? Why á
had she invited me ? Why do old men go for young girls ? """
sadness,"When I missed the chance of becoming a graduate in mining á
engineering, after having prayed one week in the church I was á
not even selected."
disgust,"I stormed into the room, hoping to cool myself with some soft á
music from my three band radio cassette.  There was only young á
Kaley there and he explained, "" Your aunt has sold it as she á
wanted to buy clothes."""
shame,"When a lady I was flirting with told all my class-mates that she á
was in second year while I was in first year, everyone laughed á
and started looking at me."
guilt,"My cousin knocked on the door, looking for me to get her watch á
back.  I had given it to my girlfriend, Lizzy, as a present."
joy,"This was when the girl I was in love with accepted my proposal á
and everything went smoothly, just as I had wanted it to.  It was á
contrary to my previous feelings of uncertainty about her á
response."
fear,"It was when I dreamt that I had encountered Satan, he wanted to grab me á
and take me to his kingdom.  He was very repulsive and I have á
never seen anything like that before."
anger,"This was when I found out that a cousin of mine had taken away my á
trousers without my consent."
sadness,"When I failed a test at my primary school.  I was then in grade 7 á
and we were about to take the main exam."
disgust,"This was when I saw, for the first time, a naked woman á
(prostitute) run away from a house after having been discovered á
by the guardian."
shame,"This was when I was discovered stealing a piece of bread at home, á
I was very hungry a few hours before supper."
guilt,"When I was afraid to tell my sports teacher at secondary school á
that I had not participated in the sports activities the previous á
day."
joy,"I was in grade 7.  We had an inter-house volley-ball competition. á
 In Luapula I was the youngest member of the team and I scored  á
the winning goal using my head.  I jumped up with joy and fell á
down."
fear,"I was escorting a relative on a bike, we passed by a dark road á
with bushas on each side.  Half way down this road, suddenly, we   á
saw a white dog appear from one side.  Before we could do á
anything, it had vanished and moreover it did not seem to have á
any legs."
anger,"The comrade staying next doors insulted me for what he called  á
the misuse of his iron.  He called me stupid, self centered etc.  á
I wanted to punch him but instead went for a walk to the mining á
school to cool off."
sadness,"A close relative was at odds with a very powerful firm.  All his á
things had been taken, His dad had died a little before this á
event.  He gathhered his children and vowed to give them a good á
life with a new start - the words were hollow, he bit back his á
tears .....I asked to be excused and then went and cried in the á
loo."
disgust,A pig in the well from which we drink.
shame,"My girlfriend had started going around with another boy.  Her á
cousin, also a friend of mine, asked her as to who she preferred. á
 Both of us were present and she chose the other guy."
guilt,"I bumped my dad's car in a lamp post.  He was not at home then, á
neither was he home when I left for the campus.  I did not tell á
him about the accident and I will never tell him."
joy,"I was at school whhen I received a letter from the dean of my á
school congratulating me for my performance at the previous á
year's exam. "
fear,"This was at secondary school, a prefect framed up some case and á
took it to the deputy head-master.  I was called by the á
head-master and he threatened to suspend me."
anger,"When I travelled all the way to my former school to collect my á
certificate, only to be told that I owed them some money, I knew á
nothing about this."
sadness,"My sister was in a hospital, later in the evening we received the á
information that she had died."
disgust,"When at school I thought that I was going to get the best results á
in mathematics, but it was someone else who got the prize."
shame,"When I received a letter from my girlfriend telling me that she á
was engaged to an another man."
guilt,"I felt guilty when I heard the results of my friend, who had á
failed.  I wished that I had helped him."
joy,My being admitted to UNZA.
fear,While paddling in the river during a storm.  I feared drowning.
anger,"I entrusted a friend with the delivery of some money to my á
father, however he misused the money."
sadness,The loss of my mother.
disgust,Over an argument.
shame,At school - being whipped by the teacher in front of the class.
guilt,"When I had sufficient amount of money, I brought more clothes for á
myself than for the children - I  felt bad about it."
joy,My first kiss.
fear,When I saw a ghost.
anger,My trouser's zipper was open when I was at a public wedding.
sadness,When a friend left me and went back home for good.
disgust,When I failed an exam.
shame,Insulted my girlfriend during a peptalk.
guilt,I caught a close relative with the servant of the house.
joy,When I passed my form three exams.
fear,"The time I was threatened with expulsion from secondary school (form á
four)."
anger,"When I discovered that the people I trusted most were talking á
behind my back."
sadness,When I heard about the death of my aunt.
disgust,"When my brother promised me money but he failed to fulfill the á
promise."
shame,"I was running in front of a crowd when I slipped and fell on a á
wet lawn."
guilt,When I took drugs.
joy,"As the time to get the results drew near I became more and more á
anxious.  My friend called me and said, "" You have passed.""  My á
heart was full of joy."
fear,"I watched a very terrfying film in LT2.  This film really pushed á
my heart out of my body and I was forced to go out before the á
second reel ended."
anger,""" I have been hearing rumours that you have not been allowing á
people in your room,"" he said.  This sentence really shot my á
heart.  I failed to find the right words, instead I walked away á
without uttering a word."
sadness,"One Saturday morning I had got ready to go out swimming with my á
friends.  Unfortunately the weather did not permit it, so we á
stayed indoors."
disgust,"One day I went to town to get my grocery.  On my way back, I took á
a mini bus which was full of drunk students.  I felt very á
disgusted."
shame,"I had gone to aa bookshop to buy some books.  Somehow, I got very á
cross with the security guard checking through what I had bought. á
 I lost my temper and screamed at him.  Later I felt very ashamed á
at myself as a lot of people I know were there."
guilt,"I remember deceiving my brother, I told him that I was going to á
attend the Sunday service, instead I went out to the town with a friend. "
joy,"When I heard that a close relative of mine had given birth at a á
very young age, in a very remote area and had had very few problems."
fear,The possibility of having failed the examination.
anger,When someone chased me from his house.
sadness,"When I realized that I did not have the basic things needed by a á
student like me."
disgust,"When some people, including me, are treated in a way which á
equates them to an animal or a thing."
shame,"When someone I know was caught in an ""adultery"" situation."
guilt,"When I did something wrong in the past and denied having done it á
when asked about it later."
joy,"My girlfriend wrote to me telling me that she was four months á
pregnant and that I was responsible for the ""damages"".  This made á
me happy as I longed to have a child to call mine."
fear,"The shooting started and we all lay down to protect ourselves á
from the flying bullets.  This incident occured on our way to á
Feira, during the Zambia army patrols in the Rhodesia war."
anger,"I went to the dining hall and found that the cooks were cleaning á
the plates and there was no food for me, and the blue birds  á
(security guards) were busy eating the food that was supposed to á
be for me."
sadness,"That afternoon I received two messages informing me, one that my á
brother was in a coma in the U.T.H suffering (kidney disease) and á
two, that my uncle met with an accident on his way to the hospital á
 to see my brother."
disgust,"This happened when I went to visit my friend in Chelston and á
found him screwing my girlfriend."
shame,"When I walked out of my room with only my pants on and found my á
girlfriend and her female friend looking for me outside."
guilt,"My father caught me having sexual intercourse with my closest á
cousin.  There was nothing wrong with it but the female was too á
old for me."
joy,"When a girl I wanted very much, said ""yes"" and fell in love with  á
me."
fear,"One evening, when I had gone fishing with my friends, we heard á
the roar of a lion near by and had to run for our lives."
anger,When somebody stole my brother's disco machine.
sadness,When my uncle died.
disgust,"A class-mate answered (accidentally) the call of nature in the á
class during a tough mathematics examination."
shame,"I was double crossing my fiancee and one day she caught me red á
handed.  She forgave me later.  I was very ashamed of what I had á
done."
guilt,"I took some money from my parent's house without asking them for á
it, and I was caught red handed."
joy,"I was very happy when I discovered that I had passed my first á
year examination and was among the thirty students who would á
major in economics."
fear,"I was approaching my exam time and my books got stolen.  I was in á
a panic as I thought that I would not do well enough to be á
considered for the economics quota.  I cried a lot but that did á
not help and as the exam day came near a strange fear gripped me."
anger,"I was annoyed this particular day as it seemad that the odds were á
not in my favour.  My grandfather added fuel to the fire, when I  á
had an important appointment so I unleashed my anger on him."
sadness,"It was the time I went home for my holidays only to find that my á
sister had passed away.  The news had been hidden from me, so á
that I could take my exams."
disgust,When I discovered that my mother had been involved in adultery.
shame,"I was caught stealing food at my aunt's place.  I had tried to á
hide the food I had taken from the pantry while my aunt was in á
the kitchen, however she went to the pantry and discovered the á
stolen package."
guilt,"Dad had just married his second wife (my step-mother) and I did á
not like her so I went to the wardrobe and set fire to her á
dresses.  Eveyone suspected my brother and he had to bear the á
consequences.  Nobody ever got to know that it was me who had á
done it. "
joy,When I was accepted at UNZA.
fear,When I heard a lion roar for the first time.
anger,"When a friend told me that my education had nothing to do with á
our discussion.  This friend has failed the 7th grade, what made á
me angry was that I had not used my education to argue."
sadness,When my beloved grandfather died.
disgust,"I was disgusted at the university wanting some of us to travel á
from our homes to the lectures here every day.  The way the whole á
thing was handled disgusted me."
shame,"When I was leaving home I decided to leave without saying á
good-bye to my young brother.  My brother saw me and said,        á
"" Will you not say good-bye to me?""  He is only 31/2 years old. "
guilt,"When I cheated my father about the book allowance at university.  á
He discovered that we were given K150 per year for books."
joy,"I experienced joy when I got the results - I had made it to the á
second year."
fear,"When I was going home, I saw somathing which looked like a snake   á
on the road but later I found out that it was only a stick."
anger,"This happened recently, I  was in the dining hall and one of my á
friends with whom I was eating called me a fool."
sadness,"I experienced this when my maternal grandmother passed away.  She á
was the last of my grand parents to pass away."
disgust,"This happened when I could not get into the school I had á
initially wanted, and ended up doing something I had never á
thought I would do."
shame,"I insulted the girl to whom I had proposed when she turned me á
down."
guilt,"My mother had sent me to buy a few things.  The change I brought á
back was not right as I had given away some money to a friend á
thinking that she would not notice it.  However, my mother told á
me that the change was not correct."
joy,When my first child was born.
fear,"I was walking through a thick forest and there was a big snake at á
a distance of about four metres."
anger,"When my daughter began staying away from classes - at the age of á
nine only."
sadness,"When my wife died in hospital, she was pregnant and had undergone á
an operation."
disgust,"When my best friend started getting involved in my private á
affairs."
shame,"I was very drunk at a certain wedding party and I got involved in á
a fight."
guilt,"I send a word to my boss through my servant telling him that I á
would not report for work as I was not feeling well and that the   á
doctor had refused to give me sick leave.  My intention was á
actually to go out of Lusaka for a week-end.  I left the same day á
and the following morning my boss found me in Mongu.  I felt á
guilty when asked to explain things on my return."
joy,I received a letter of acceptance from UNZA.
fear,"We were driving at night and I realized that a car was following á
us."
anger,I reachad home to find that my baby had not been bathed and fed.
sadness,"I saw a dead child which was not covered, it had been knocked á
down by a car."
disgust,I saw a friend's husband with another woman.
shame,I scolded my sister without waiting for her explanation.
guilt,"I accused my husband of being late deliberately when he came to á
pick me up from work."
joy,"When I was appointed by the Ministry of health to join the á
teaching staff of one of the medical colleges."
fear,"When I took blood from a patient for alcohol estimation and á
urine for some other examination, he told me that something bad á
would happen to me as he would play magic on me."
anger,"When the dean of UNZA asked me to vacate a big flat I was á
occupying and take up a smaller one as I was becoming a full time á
student at UNZA."
sadness,"When my close friend was involved in an accident and passed away á
instantly.  He had gone to buy a new car and had asked me to á
wait at his home so that I could see his new car."
disgust,"When I was told that the brother who was staying with me would á
not go to the training school that year but only the year after."
shame,"A patient, to whom I had given a powerful medicine, shouted at me á
in front of many people.  I realized that he did so because he á
was very ill."
guilt,"When I broke up my relationship with my former girlfriend as she á
would ask me irrelevant quetions about my past."
joy,When I received my promotion letter.
fear,"I was sleeping when I heard the neighbours screaming, I peeped á
through the window and saw a thief  trying to enter my á
neighbour's house."
anger,"I was annoyed when a person higher up asked me why a particular á
job was not done, it was not my job to do it.  "
sadness,"My brother came to tell me about some problems we had in the  á
family.  I felt sad because I thought that if my mother had not á
gone away when this brother was younger, things would have been á
different."
disgust,"I was in a train when a woman started talking loudly and á
attracting everybody's attention.  The worst thing was that she á
was discussing something, about which she knew nothing, with another person."
shame,"After a jogging session I had severe abdominal cramps and this á
lead to my wanting to empty my bladder.  My friends gathered á
around me and two of them had to help me to the toilet.  I was á
ashamed at having to go to the toilet in the presence of my á
friends."
guilt,"A certain woman had asked me to make something for her and I kept á
putting it off.  When I finally made it, I did not see her for á
days only to be told one day that she had collapsed and died.  I á
felt quite guilty as she had jokingly said that I might not do á
what she had requested me to do."
joy,"When I was accepted for my third year (G-10) at my former á
secondary school."
fear,"I had gone for a medical check-up at the U.T.H and failed to make á
it back on time for the C119 practical sessions at 1400 hours á
last academic year."
anger,When I was mistreated by my step-mother.
sadness,When my aunt passed away in early 1982.
disgust,"When I failed to secure employment after my form 5 in Lusaka despite á
my excellent certificate."
shame,"When I failed my grade 7 exam at the first attempt in 1975.  My á
father and the entire family thought that I was finished in life. á
 I really felt like hiding."
guilt,"When I beat up a first year student at my secondary school in á
my capacity as the deputy head boy.  He had woken up late in the  á
morning for manual work."
joy,"When I heard that someone who is very close to me did very well á
in the exams despite having fooled around a lot."
fear,"When a drunkard barged into a room where my friend and I had run á
in order to get away from him.  We were all alone and all I could á
see was this hand coming towards me."
anger,"When a friend and me played a joke on our boyfriends.  Her á
boyfriend came up and accused me of having planned the whole á
thing and said that I did not deserve my boyfriend.  He á
embarassed me in front of a crowd."
sadness,"When my family and I heard of the death of my grandfather.  We had á
 seen him a few weeks earlier and it seemed that he had just been á
waiting to see us."
disgust,"When a boy put a handful of cooked potatoes down my dress and á
there was no water to clean up."
shame,"When a soppy poem that I had written to a boy was found and every á
one read it and started teasing me about it."
guilt,"When my boyfriend asked me to go out with him and I refused á
because I wanted to go out with another guy.  I did go out and my á
boyfriend found out."
joy,"After a long time (of no communication with him, physical á
illness and worry) my lover came to see me, when I least expected á
to see him."
fear,"Birds had made nests in our thatched roof and they were flying á
and flapping their wings in the bedroom at night.  It was very á
dark and I could not even see my nose.  I did not know that it á
was the birds till my mother told me so."
anger,"The juniors in our dormitory at school started to complain and á
make a lot of noise about the duties assigned to them by the á
prefect who was my class-mate and was very cool and dull."
sadness,"My elder sister scolded me in front of my younger sisters and á
cousins.  She said that I was very lazy and I felt so sad that I á
cried myself to sleep."
disgust,"On Christmas day a drunk man came to our house without a shirt á
on, he dansed, spoke nonsense and behaved stupidly."
shame,When I wet my bed at boarding school.
guilt,"My baby sister was 2-3 months old and when I was trying to get á
her on my back, she slipped and fell."
joy,"My son was registered to get admission in grade one of the         á
primary school.  The chances of him getting a place there was 1/10.  á
Two weeks later I was informed that he had been enrolled."
fear,"When I came back from work one day, the friends of my son told me á
that he had not come back from school and that he was lost."
anger,"My room-mate locked up our room without specifying where I would á
find the keys.  I had to spend several hours in my other friend's á
room."
sadness,"I lost my grandfather whom I loved very much.  I had not known á
that he had been ill for a very time, when I received this á
message he was already dead."
disgust,"The teacher of one course gave me 10 questions with sub-questions á
going from a to e for each question.  She asked me to do all this á
in one and a half hours.  It involved a lot of describing and á
explaining and even though I knew all the answers, I could not á
finish the work."
shame,"I forgot that the course instructor had directed us to go for á
special classes after the usual class hours.  I missed this the á
first day and when he asked me about it the next day I said that á
I had forgotten."
guilt,"I was to inform the neighbour on my left that a robber had been á
spotted the same evening near the house of the neighbour in front.  á
I did not do it and the same day the thieves broke into this á
neighbour's house."
joy,When my father bought me a suit.
fear,After having taken an exam i feared having failed it.
anger,"I was badly beaten up by one of my friends during a wedding á
party."
sadness,I was very sad at hearing that my grandfather had passed away.
disgust,"I was disappointed by a girlfriend when I visited her at her home á
in Woodlands."
shame,"I was ashamed at being the only one to have got a C+ in ED120 á
assignment."
guilt,"I was caught stealing a box of matches in the supermarket and had á
to plead guilty."
joy,When I heard that I had achieved a place in form I.
fear,"When I first came to the UNZA I did not know the kind of people I á
would find here and the kind of behaviour they would have towards á
me."
anger,"I had gone home for a week-end and when I came back I found that á
my clothes and my bedding had been stolen."
sadness,When my father passed away.
disgust,"Someone stole a K10 note and the teacher thought that it was me á
when I was not responsible for the theft."
shame,When I failed the grade seven exams.
guilt,"One day my mother went to visit her friends.  When she came back á
she scolded me for not having kept the house in order, so I á
decided not to talk to her."
joy,When I saw my family after a separation of one year.
fear,"When my little sister was sick at home and I thought that she á
would die."
anger,"When I found out that my sister had been playing with my á
confidential things which she had taken from my hand-bag."
sadness,"When one of my best friends commited siucide during these á
holidays."
disgust,"I am disgusted at the number of second year students who are á
pregnant illegitimately."
shame,When I got very low marks in one of the assignments.
guilt,"When my aunt went out of her way to help me out with my financial á
problems."
joy,"When I fell in love with ""X"".  Overnight I felt confidence, self-esteem,    á
responsible and worthwhile."
fear,When a thunder belt hit the roof top of the building I was in.
anger,"When my room-mate locked me out deliberately, before an exam due á
at 1400 hours."
sadness,"When my friends died one after the other.  The first died in a á
car accident and the second one recently, due to an illness."
disgust,"When my cousin put feaces in my washing.  A silly idea which was á
meant to be a joke."
shame,"Getting drunk and creating a lot of trouble at a place I respect á
- my friend's home."
guilt,"When I took a small boy's share of choclale.  He was our guest á
and so had been given a larger share of the sweets."
joy,"The day I got a telegram telling me that I had been selected for á
a B.A at UNZA.  I felt happy because I had not expected to be á
selected."
fear,"The day I encountered a queer mamba face to face in a chunk of á
leaves behind our house."
anger,"When my friends tried to discriminate against my friendship with á
certain other friends which they thought was improper."
sadness,The day my teacher of Latin and French died.
disgust,"The day I went to eat dinner in the dinning hall and found a á
dead fly in my gravy."
shame,"I felt ashamed of myself the first time I drank as nobody in the á
family drinks.  I felt that I had let down my parents and my á
friends."
guilt,The day I came home drunk after having attended a disco party.
joy,"I was very happy when I received the year end results as I was á
worried about how well I had done.  I was very happy to know that I á
had passed."
fear,"I was caught doing something I was not supposed to do.  I did á
something with the person who caught me (bribe) and even though á
he promised not to report me, I am still frightened."
anger,"I told my friend something confidential which was supposed to á
remain between the two of us.  The next thing that happened was á
that a girl who is not even close to us came laughing and askad á
me to tell her about it.  I was very angry with my friend as I á
had trusted her."
sadness,"I remember that when my mother died the day was sad and every á
time I think of it I am saddened by the loss of my mother."
disgust,"When thieves broke into our house, I was disgusted by their á
behaviour.  They did not find anything so they broke things like á
the windows, glasses etc."
shame,"When I bribed the person who caught me doing something I was not á
supposed to have done.  I was very ashamed of what I had done."
guilt,"I was caught doing something bad and I bribed the person who á
caught me.  Later I felt very bad, maybe I should have paid for á
my bad behaviour."
joy,"When I received a positive answer from my appeal to withdraw my á
registration at UNZA."
fear,"I was a passenger in a vehicle when suddenly another vehicle came á
from behind to overtake us.  However another one was coming right á
in front so the other vehicle changed course and blocked our way á
and so we crashed against the side of the road."
anger,"I was asked to stop studying economics, a field which interested á
me, by my employers."
sadness,When I learnt of the death of a friend.
disgust,"When I learnt that my offer to study at the university had been á
withdrawn  and so I would not get hostel accomodation at UNZA, á
even though I registered as a student later."
shame,My love proposal was turned down by a lady I really loved.
guilt,"I came across a blind man sitting in one of the corridors and á
asking for money, though I had some money I did not give him á
anything."
joy,When I first came to the campus.
fear,"When I was confronted by a policeman one night around 11 o'clock. á
 I was afraid when they threatened to take me and my girl to the á
gallows."
anger,"When an argument with a friend of mine over our behaviour towards á
another friend turned into a quarrel.   I lost my temper and nearly á
knocked him out."
sadness,When I lost my father in a car accident.
disgust,"When I was denied my favourite dish at the dinning hall (shima á
with roast chicken), I felt disgusted."
shame,"I felt ashamed when a friend, I had always respected, insulted me á
in public.  He was drunk."
guilt,"When my library books were overdue and I did not have the money á
to pay for them."
joy,"When I got my results - I had passed the form III exams.  I had á
not expected to do so well."
fear,"When I was an exploration with my friends and almost got lost in á
an unfamiliar environment.  It was getting dark and we did not á
know how to get back home."
anger,"When my father did not get back from Chipata on time, he was thus á
holding back progress as everything depended on him.  I felt á
angry over his actions."
sadness,"When my little brother passed away mysteriously, at least from á
what I was told about it."
disgust,"When I saw a woman who had been run over by a train, just off á
Kafue.  The woman had been cut to bits, there was blood and        á
splinters of bone every where."
shame,"When I almost did something awful with a friend of mine and á
myself."
guilt,"When I ""passed out"" a female friend of mine for no apparent á
reason.  I was under the influence of drugs and when I am like á
that I get mad at anyone, however small the provocation."
joy,When I was accepted at UNZA.
fear,"When thieves broke into our neighbour's house and later we heard á
gunshots."
anger,"When my aunt scolded me for something I was not responsible for.  á
A boy had come to our gate asking for me, my aunt went out to see á
him.  I had neither met nor known the boy."
sadness,"When my cousin passed away unexpectedly and tragically (a á
murder)."
disgust,"When my mother got a terrible beating from my father.  It was so á
bad that she fainted and it was only then that my dad realized á
how bad it was."
shame,When my friend had a child out of wedlock.
guilt,"When I lied at home.   I told them that I was going to a á
Christian meeting and I went to see my boyfriend instead."
joy,Receiving my result slip (pass) on my birthday.
fear,"When we forced a friend to chew a poisonous herb in primary á
school.  His tongue was swollen and he told his mother about it.  á
The mother reported it to the headmaster who threatened to expel á
us."
anger,"At boarding school someone put a lot of tiny thorns on my bed.  á
When I complained everybody began teasing me and laughing at my á
inability to find out my enemies.  I lost my temper."
sadness,When my grandfather died.
disgust,"My room-mate was drunk, he vomited on the floor and fell face á
down on the vomit nearly choking himself to death.  Then he á
fainted and so I called the first aid."
shame,"As a kid my mother caught me stealing sugar and giving it to a á
neighbour."
guilt,"I got into a bad fight in a bar and my friend received a bad cut á
above his left eye while trying to separate us."
joy,"I felt vvery happy when I was accepted at UNZA for my studies.  á
I had not expected this as I had been ill during the exams."
fear,"I felt very frightened when a robber broke into our house and á
threatened to shoot my father if he did not part with some money. á
 I was looking at the man with his hand on the trigger."
anger,"A teacher at my former secondary school forced my darling to á
marry him.  The girl tried to refuse but her parents would not á
leave her alone."
sadness,"When my sister died, she was only sixteen when she was put to á
rest."
disgust,When I witnessed an accident.
shame,"When my father found me in bed with a girl, we were deep in actioon á
when he entered the room."
guilt,"I took my grandmother's money without telling her and when asked á
if it was me who had taken the money, I denied it."
joy,When I won some coins in a small competion.
fear,"I went home late one evening and saw that the security lights á
were off.  I got inside the gate and just then I realized that á
the dogs may be outside."
anger,"My little niece, who is very talkative, suddenly became very á
naughty and began wetting her pants.  She did it one afternoon."
sadness,"This morning during my sleep I had a feeling that someboby was á
attacking me.  I started crying in my sleep and then my room-mate á
woke me up."
disgust,When I learnt that my cousin sister was pregnant.
shame,"My cousin and I were at the farm and at night we drunk like fools á
and made a lot of noise.  We had drunk two much of wine."
guilt,"The fridge we had at home had a lock.  One day when I wanted á
something, I unscrewed the door but unfortunately I was caught in á
the act."
joy,When I was selected for the university.
fear,"When I saw an accident, a woman was run over and she died on the á
spot."
anger,"When my dress and a few other things were stolen from my á
wardrobe."
sadness,When my grandmother passed away.
disgust,"While watching a movie, someone who was drunk started vomiting á
helplessly."
shame,"When I ate my sister's food and then she found out that it was á
me.  I felt very ashamed but still refused to admit that it was á
me."
guilt,"When I told a person something that had happened to my friend, á
and this person went and told my friend."
joy,"When I got myself the kind of girlfriend I had been hunting for a á
long time."
fear,When I was told that the form five results were out.
anger,"When I saw my younger sister being bothered by a boy she did not á
know."
sadness,"The time I lost a badminton match, that I should have won at the á
Zambia closed badminton championships."
disgust,"When I was taking my girlfriend out, she seemed to have taken á
her time."
shame,When my dad caught me with a honey (girlfriend) in my bedroom.
guilt,When I beat up a stupid boy who was fond of cracking jokes on me.
joy,"When I was selected for higher education, i.e grade 7 to formI."
fear,"When I impregnated a certain girl, I thought that I would be á
forced to marry her or go to court."
anger,"When the university withdrew the accomodation that it had given á
me."
sadness,"When my mother and father separated (it was a brief separation á
and they are together now)."
disgust,"When I patronized a certain tavern which had prostitutes, it was á
almost a brothel."
shame,When I proposed love to a girl and she turned me down.
guilt,"When I sided with my mother in a quarrel she had with my father á
before they briefly separated."
joy,"When I received a letter from a woman I thought had not ever á
cared for me.  This was when I needed her and I was overjoyed to á
learn that it was me who was delaying things."
fear,"Two guys were fighting murderously and I feared that one of them á
would be killed."
anger,"When I could not reason my friend, it angered me."
sadness,"I did not like it when a little girl was crying for her dead á
mother and was calling her by her name.  I was sad."
disgust,"I feel disgusted at not having got aa ""A"" in yesterday's á
practicals of G220."
shame,I felt very ashamed at having got a book by force from a girl.
guilt,"I felt guilty of having suspected my room-mate of stealing the á
money last term."
joy,"Our only elder sister got married and started having pains in her á
abdomen and she was told that she could not have children. To our á
suprise she had a baby 2 months back."
fear,"My uncle was taken to the UTC for an operation as he had cancer.  á
There had been a lot of deaths of late - 3 out of every 4 á
operated.  I was scared for my uncle's life."
anger,"I had planned to go to town with my friend at 1500 hours but she á
went for the registration and I waited for a good 1 and a 1/2 hours.  It á
was vital for me to go to town but I could not as it was she who á
had the money.  Finally I borrowed some money from friends and we á
went to town.  I was really angry with my friend."
sadness,"I dreamt of my father's death while I was at secondary school.  I á
was screaming at the top of my voice and was woken up by my á
friend.  That day I was really sad."
disgust,"I had prepared a special meal for my boyfriend but when my á
brother came home he ate it all.  I was really disgusted about it."
shame,"We were at a party, this guy I liked and me.  I really loved him á
and gathered enough courage to ask him to kiss me.  He did not do á
it but instead asked me what I would like for my birthday.  I á
told him that I would like a kiss more than anything else but he á
excused himself and said that it was impossible.  I really felt á
embarassed."
guilt,"We were at secondary school and I was making a lot of noise.  The á
teacher came to ask us as to who was making all the noise.  I did á
not own up so the  whole class was punished."
joy,"I was very happy when my scholarship to continue studying at UNZA á
was approved after it had been cancelled."
fear,When I met an elephant in the bush.
anger,When someone took my pen away.
sadness,"When my cousin passed away during the holidays at home.  He fell á
ill at night and the next day he died in the evening."
disgust,"An officer at the Dean of students office had promised me to give á
me a room the next day, but he failed to keep his promise."
shame,"I do not have accomodation on the campus so I stay with my á
extended family, one young man used bad words while asking me to á
leave their home."
guilt,I broke a glass of glycerine at the Z.C.B.C store in Ndola.
joy,When I was with someone I love.
fear,When I was walking around all alone at night.
anger,Being made to look like a fool by a girl.
sadness,When my dad passed away.
disgust,When I was told that I had no right to control my lover.
shame,Getting very low marks in mathematics.
guilt,When one of my lovers told me that I was a flirt.
joy,At my sister's wedding.
fear,When I had to walk along a dark road alone.
anger,When I was locked out of my room by my room-mate's friend.
sadness,"When I failed one of my courses at school - the university of á
Zambia."
disgust,When I found out that someone close to me was flirting around.
shame,When I swindled money out of someone.
guilt,I did not deliver a message on time.
joy,"When the lady who is now my wife accepted my proposal to be my á
lover and future wife."
fear,"When my neighbour's house was broken into and shots could be á
heard."
anger,When a thief broke into my house and stole some valuable goods.
sadness,"The death of my guardian with whom I had stayed when I did my á
grade six."
disgust,"When I was substituted in a play which was to be staged, after I á
had learnt all the lines."
shame,"When a woman who I respected very much was made pregnant, á
unexpectedly by a man of a caliber I never expected."
guilt,"When I applied for a false travelling claim allowance and later I á
thought that I would be found out."
joy,"I felt happy when my mother gave birth to a son who is the last á
born in the family."
fear,"My father had been involved in a car accident two years ago.  I á
was then very scared thinking that he would die as he lay á
unconscious in hospital for two weeks."
anger,"I felt very angry when a mishanga seller robbed me of the á
transport money I had to go to school."
sadness,"I felt very sad when a friend of mine failed the final exam and á
she could not be accepted at the institution of learning."
disgust,"I felt disgusted when a fellow student asked me to marry him.  I á
had not expected this from him as he was a mere friend."
shame,"I was ashamed when my friend and I were cross with each other á
till we apologized to each other."
guilt,"I felt guilty when I said bad things to my sister, I had not á
intended to do so.  She cried a lot and later she fell ill and I á
felt responsible for her illness."
joy,When I was selected to study here at UNZA.
fear,"In 1960,  I was going to a school which was near my village and I á
met a lion on the way, which disappeared suddenly."
anger,When my wife told me that the refrigerator had stopped working.
sadness,When I heard of the death of my mother.
disgust,"When my relatives troubled me so that I would help them á
financially."
shame,When I failed one of the first year's courses.
guilt,"When I was late for work and told my boss that it was due to á
transport problem, whereas the truth was that I had woken up á
late.  I thus cheated my boss."
joy,"I was overwhelmed with joy when I received the acceptance letter á
to UNZA.  This happened again when I passed all my first year á
courses."
fear,"In 1977 when my friend was caught by a crocodile.  We were á
swimming in a river on whose banks our primary school was á
situated.  When my friend was caught, he was on the banks of the á
river and some of us were still in the middle of the river.  I á
was very frightened."
anger,"In 1982, I was annoyed at an uncle who was drunk and was beating á
up his old father.  He claimed that the father was responsible á
for his guardian's failure."
sadness,"Last academic year I received bad news - my grand-uncle had á
passed away.  I felt lonely and bad because apart from the         á
biological ties, he was a good old friend of mine at home."
